iter	RMSE
3255	229.792475
3256	229.7824403
3257	229.7735715
3258	229.7606668
3259	229.7515787
3260	229.7440533
3261	229.733649
3262	229.7241035
3263	229.7169476
3264	229.7045661
3265	229.696904
3266	229.6878596
3267	229.6774043
3268	229.6649138
3269	229.6563202
3270	229.6470873
3271	229.6371451
3272	229.6254932
3273	229.6134181
3274	229.6037691
3275	229.594361
3276	229.5816723
3277	229.5701919
3278	229.5554133
3279	229.5472965
3280	229.5377816
3281	229.5302513
3282	229.5186637
3283	229.5088322
3284	229.4975355
3285	229.4872774
3286	229.4797847
3287	229.471568
3288	229.459668
3289	229.4473348
3290	229.4344171
3291	229.4245989
3292	229.4125874
3293	229.403761
3294	229.3926621
3295	229.3806743
3296	229.3680358
3297	229.3596024
3298	229.3469523
3299	229.3355524
3300	229.3251812
3301	229.3176219
3302	229.3092321
3303	229.3011374
3304	229.2892633
3305	229.2740717
3306	229.2657923
3307	229.2558843
3308	229.243305
3309	229.2320886
3310	229.2245888
3311	229.2171533
3312	229.207986
3313	229.1970446
3314	229.1853623
3315	229.1757082
3316	229.1675675
3317	229.1570702
3318	229.1471963
3319	229.1376037
3320	229.1298428
3321	229.1210591
3322	229.1136302
3323	229.1047669
3324	229.0961171
3325	229.0842841
3326	229.0753729
3327	229.0640377
3328	229.052684
3329	229.0426739
3330	229.0315733
3331	229.0200313
3332	229.0095668
3333	228.9984401
3334	228.9903926
3335	228.9765536
3336	228.967209
3337	228.9556731
3338	228.947645
3339	228.9375482
3340	228.9229503
3341	228.9113236
3342	228.9026565
3343	228.8915762
3344	228.8820784
3345	228.8723516
3346	228.8580186
3347	228.8485439
3348	228.8395812
3349	228.8310504
3350	228.8225108
3351	228.8091988
3352	228.8004216
3353	228.7864047
3354	228.7774713
3355	228.7660375
3356	228.75924
3357	228.7477943
3358	228.7398893
3359	228.7282022
3360	228.7203722
3361	228.710111
3362	228.6955611
3363	228.6837804
3364	228.6752789
3365	228.6617446
3366	228.6505562
3367	228.6421393
3368	228.6314839
3369	228.6195553
3370	228.6117525
3371	228.6002447
3372	228.590395
3373	228.5817098
3374	228.5705454
3375	228.5633209
3376	228.5558956
3377	228.5448197
3378	228.5335061
3379	228.524542
3380	228.5118154
3381	228.4989525
3382	228.4878733
3383	228.4756018
3384	228.4663007
3385	228.4527655
3386	228.4438669
3387	228.4327192
3388	228.4246223
3389	228.4158861
3390	228.4025903
3391	228.391273
3392	228.3824838
3393	228.3734682
3394	228.3609438
3395	228.3518556
3396	228.342906
3397	228.3320772
3398	228.3237724
3399	228.3160707
3400	228.3039598
3401	228.2961879
3402	228.2890363
3403	228.2777619
3404	228.2642463
3405	228.2541588
3406	228.244673
3407	228.2367761
3408	228.2276559
3409	228.2190153
3410	228.2112914
3411	228.2014816
3412	228.1898632
3413	228.1793862
3414	228.1721961
3415	228.1610034
3416	228.151885
3417	228.1436588
3418	228.1326519
3419	228.1246443
3420	228.1159598
3421	228.1094342
3422	228.0925901
3423	228.0844436
3424	228.0748301
3425	228.0637543
3426	228.0539178
3427	228.0437254
3428	228.0317501
3429	228.0247655
3430	228.0155911
3431	228.0074979
3432	227.997801
3433	227.98863
3434	227.9813112
3435	227.973328
3436	227.9647193
3437	227.9527726
3438	227.9454202
3439	227.9342009
3440	227.9197754
3441	227.9108183
3442	227.9021854
3443	227.8911661
3444	227.8801246
3445	227.872938
3446	227.8661384
3447	227.8535762
3448	227.8466413
3449	227.8375263
3450	227.8265084
3451	227.8191119
3452	227.8131498
3453	227.802739
3454	227.793891
3455	227.7847823
3456	227.7727079
3457	227.7651341
3458	227.7556243
3459	227.7485406
3460	227.7349369
3461	227.7275227
3462	227.7155598
3463	227.7073901
3464	227.6978149
3465	227.6868267
3466	227.6757708
3467	227.667482
3468	227.6592997
3469	227.6511435
3470	227.6384596
3471	227.6291871
3472	227.6205079
3473	227.6122773
3474	227.602998
3475	227.5913503
3476	227.5831773
3477	227.5746538
3478	227.5672101
3479	227.5561063
3480	227.5471031
3481	227.5388582
3482	227.528374
3483	227.5180033
3484	227.5098649
3485	227.501763
3486	227.4907348
3487	227.4805175
3488	227.4673893
3489	227.4598799
3490	227.4494909
3491	227.4396693
3492	227.4284844
3493	227.4215265
3494	227.4127099
3495	227.4018322
3496	227.3940942
3497	227.3812578
3498	227.3695962
3499	227.3587992
3500	227.3500746
3501	227.3427766
3502	227.3347224
3503	227.3273823
3504	227.3169943
3505	227.3087212
3506	227.3012542
3507	227.2923334
3508	227.2852758
3509	227.2776415
3510	227.2701484
3511	227.2618229
3512	227.2550126
3513	227.2401883
3514	227.232197
3515	227.2215634
3516	227.2140634
3517	227.2012126
3518	227.1946323
3519	227.1868364
3520	227.1789984
3521	227.1681849
3522	227.1592759
3523	227.1481425
3524	227.1374923
3525	227.1302924
3526	227.1219271
3527	227.1086402
3528	227.0971634
3529	227.0892362
3530	227.0826868
3531	227.0720914
3532	227.0628835
3533	227.0557802
3534	227.0488892
3535	227.0403522
3536	227.0287915
3537	227.0212131
3538	227.0070017
3539	226.9955208
3540	226.9882466
3541	226.9779545
3542	226.9703891
3543	226.9634664
3544	226.9537674
3545	226.9444519
3546	226.9284398
3547	226.9178467
3548	226.9073248
3549	226.8967676
3550	226.8895585
3551	226.8790193
3552	226.8711038
3553	226.863193
3554	226.8522989
3555	226.8455022
3556	226.8373933
3557	226.8275443
3558	226.8207003
3559	226.8128206
3560	226.7978497
3561	226.7871216
3562	226.7777039
3563	226.7635932
3564	226.7529392
3565	226.7421776
3566	226.7343973
3567	226.7261494
3568	226.7148851
3569	226.7053513
3570	226.6952179
3571	226.6855108
3572	226.6755507
3573	226.6676986
3574	226.6540692
3575	226.6406756
3576	226.6293059
3577	226.62213
3578	226.6112557
3579	226.6008523
3580	226.5884277
3581	226.5806338
3582	226.573923
3583	226.5671443
3584	226.5599041
3585	226.5505586
3586	226.5421143
3587	226.5321522
3588	226.5227757
3589	226.5128897
3590	226.5059784
3591	226.4977066
3592	226.4889065
3593	226.4824398
3594	226.4694174
3595	226.4612868
3596	226.4500847
3597	226.4428013
3598	226.4355874
3599	226.4250705
3600	226.4150784
3601	226.4063382
3602	226.395529
3603	226.3832433
3604	226.3757792
3605	226.3652624
3606	226.3585854
3607	226.3505637
3608	226.3402722
3609	226.332209
3610	226.3243302
3611	226.3136516
3612	226.3069281
3613	226.295436
3614	226.2874709
3615	226.2783422
3616	226.2682445
3617	226.261381
3618	226.2541004
3619	226.2436782
3620	226.2344236
3621	226.2235469
3622	226.2161171
3623	226.2076223
3624	226.1956974
3625	226.1856647
3626	226.1774156
3627	226.1646008
3628	226.1545937
3629	226.1476545
3630	226.1368375
3631	226.127425
3632	226.1193935
3633	226.1085029
3634	226.1002807
3635	226.092547
3636	226.0853777
3637	226.076542
3638	226.0684929
3639	226.0588379
3640	226.0459699
3641	226.0365429
3642	226.025523
3643	226.0118961
3644	226.0038818
3645	225.9954448
3646	225.9857688
3647	225.9789624
3648	225.9719627
3649	225.9642722
3650	225.9525603
3651	225.9457237
3652	225.9349706
3653	225.9270091
3654	225.91789
3655	225.9088439
3656	225.898676
3657	225.8917435
3658	225.8807487
3659	225.8704651
3660	225.860581
3661	225.85377
3662	225.8461185
3663	225.8388621
3664	225.8285854
3665	225.8203391
3666	225.8095498
3667	225.7963796
3668	225.7862127
3669	225.7762173
3670	225.7698328
3671	225.7630438
3672	225.7556726
3673	225.7497416
3674	225.7411891
3675	225.7337079
3676	225.7232717
3677	225.7092483
3678	225.699468
3679	225.6891589
3680	225.6825699
3681	225.6725001
3682	225.664307
3683	225.6573095
3684	225.6439195
3685	225.6333018
3686	225.6264991
3687	225.6187262
3688	225.6111345
3689	225.6039816
3690	225.5974181
3691	225.5888244
3692	225.5779903
3693	225.5718905
3694	225.5626503
3695	225.5551007
3696	225.5483324
3697	225.5370933
3698	225.5269676
3699	225.5175148
3700	225.5094525
3701	225.5020557
3702	225.4942796
3703	225.4841802
3704	225.4715602
3705	225.4644939
3706	225.4535747
3707	225.4421889
3708	225.4329447
3709	225.422459
3710	225.4131692
3711	225.4063788
3712	225.3986703
3713	225.3893362
3714	225.3784288
3715	225.3720512
3716	225.3650687
3717	225.354537
3718	225.345031
3719	225.3351058
3720	225.3285913
3721	225.3169
3722	225.3087889
3723	225.2972337
3724	225.2898365
3725	225.2803
3726	225.2678258
3727	225.2557137
3728	225.2461203
3729	225.2381182
3730	225.2301604
3731	225.2202459
3732	225.2104692
3733	225.2013777
3734	225.1892122
3735	225.1823794
3736	225.1729058
3737	225.1655082
3738	225.1588467
3739	225.1499778
3740	225.1380151
3741	225.1303964
3742	225.1217733
3743	225.1144067
3744	225.1073589
3745	225.0971769
3746	225.0894039
3747	225.0800809
3748	225.0696628
3749	225.0622228
3750	225.0519557
3751	225.045974
3752	225.0336745
3753	225.0271771
3754	225.0174163
3755	225.0066776
3756	224.9974796
3757	224.9857203
3758	224.9776015
3759	224.9709667
3760	224.9646673
3761	224.9567976
3762	224.949801
3763	224.9392122
3764	224.9292578
3765	224.9193714
3766	224.9096795
3767	224.9029592
3768	224.8907479
3769	224.8816189
3770	224.8752175
3771	224.8649128
3772	224.8581901
3773	224.8452319
3774	224.8385024
3775	224.8266344
3776	224.8169098
3777	224.8107726
3778	224.8021049
3779	224.7899136
3780	224.781966
3781	224.7737473
3782	224.764831
3783	224.7584105
3784	224.7489067
3785	224.7393108
3786	224.7272871
3787	224.719644
3788	224.7056786
3789	224.6984327
3790	224.6856959
3791	224.6776711
3792	224.6677583
3793	224.659486
3794	224.6510614
3795	224.6435949
3796	224.6369169
3797	224.6271263
3798	224.6144974
3799	224.6060999
3800	224.5939432
3801	224.5838451
3802	224.5719438
3803	224.5619053
3804	224.5555623
3805	224.5487679
3806	224.542803
3807	224.5352553
3808	224.5276303
3809	224.5167519
3810	224.5045873
3811	224.4979868
3812	224.4919455
3813	224.4832448
3814	224.4766775
3815	224.4686403
3816	224.4605845
3817	224.4537977
3818	224.4456428
3819	224.4353029
3820	224.4236555
3821	224.4102453
3822	224.3968489
3823	224.3903493
3824	224.3803673
3825	224.3703224
3826	224.3612583
3827	224.3515705
3828	224.3413934
3829	224.3353988
3830	224.3246165
3831	224.3145223
3832	224.3045178
3833	224.2955553
3834	224.2890414
3835	224.2827733
3836	224.2762314
3837	224.2690316
3838	224.261243
3839	224.2543488
3840	224.2466576
3841	224.2383525
3842	224.2283638
3843	224.2213721
3844	224.2150852
3845	224.2088134
3846	224.1986309
3847	224.1883949
3848	224.1814232
3849	224.1741516
3850	224.1621852
3851	224.150309
3852	224.1446846
3853	224.135137
3854	224.1280238
3855	224.1210474
3856	224.1108588
3857	224.1032614
3858	224.0966585
3859	224.090108
3860	224.0824515
3861	224.0762437
3862	224.0669705
3863	224.0574565
3864	224.0479251
3865	224.041945
3866	224.030634
3867	224.0180492
3868	224.0114262
3869	224.0010511
3870	223.994568
3871	223.9891821
3872	223.9842712
3873	223.9728646
3874	223.9666435
3875	223.9585175
3876	223.9471913
3877	223.9410125
3878	223.9338053
3879	223.9219499
3880	223.9114472
3881	223.9016311
3882	223.8906427
3883	223.8837454
3884	223.8741876
3885	223.8672687
3886	223.8598467
3887	223.8539978
3888	223.8461405
3889	223.8339256
3890	223.8256004
3891	223.8155676
3892	223.8091387
3893	223.7993397
3894	223.7867434
3895	223.7800538
3896	223.7737816
3897	223.764424
3898	223.7576937
3899	223.7491359
3900	223.7411337
3901	223.733545
3902	223.7217597
3903	223.7143308
3904	223.7052086
3905	223.6990866
3906	223.6867723
3907	223.6796
3908	223.6699419
3909	223.6630231
3910	223.6551983
3911	223.6471395
3912	223.6399471
3913	223.6326484
3914	223.6204742
3915	223.6082808
3916	223.5983604
3917	223.5886549
3918	223.5802998
3919	223.5736185
3920	223.5622229
3921	223.5565559
3922	223.550423
3923	223.5403305
3924	223.5324204
3925	223.5228005
3926	223.5168584
3927	223.507011
3928	223.5013914
3929	223.4913237
3930	223.4821045
3931	223.4740942
3932	223.4677482
3933	223.458151
3934	223.4514634
3935	223.4454084
3936	223.4358591
3937	223.4247029
3938	223.4158217
3939	223.4071216
3940	223.3974712
3941	223.3847388
3942	223.3757692
3943	223.3685289
3944	223.3616329
3945	223.3546153
3946	223.3433444
3947	223.3336643
3948	223.3275926
3949	223.3205496
3950	223.3136162
3951	223.3044441
3952	223.2981383
3953	223.2897041
3954	223.2801132
3955	223.2738235
3956	223.2644143
3957	223.2536985
3958	223.2477046
3959	223.2405931
3960	223.2296453
3961	223.2198225
3962	223.2116614
3963	223.2056256
3964	223.1997604
3965	223.1944589
3966	223.1880345
3967	223.1781438
3968	223.1720181
3969	223.1656949
3970	223.1597648
3971	223.1510915
3972	223.1447688
3973	223.1364999
3974	223.1269839
3975	223.1198184
3976	223.1137369
3977	223.1036474
3978	223.0946648
3979	223.0824398
3980	223.0728268
3981	223.0632437
3982	223.0550888
3983	223.0442361
3984	223.0389418
3985	223.0310097
3986	223.0220579
3987	223.0108197
3988	223.0025161
3989	222.9930601
3990	222.9804292
3991	222.9709397
3992	222.9589225
3993	222.9518925
3994	222.9464748
3995	222.9413845
3996	222.9345696
3997	222.9275636
3998	222.9201033
3999	222.9080462
4000	222.8999732
4001	222.8918585
4002	222.8809383
4003	222.8720678
4004	222.8632076
4005	222.8570254
4006	222.8504482
4007	222.8398927
4008	222.8291646
4009	222.8209196
4010	222.8155043
4011	222.8047933
4012	222.7956106
4013	222.7869686
4014	222.7799152
4015	222.7708824
4016	222.7627448
4017	222.7569889
4018	222.7503169
4019	222.743111
4020	222.7340034
4021	222.7233435
4022	222.7123513
4023	222.7008018
4024	222.6920089
4025	222.6809963
4026	222.6718416
4027	222.6655624
4028	222.6580189
4029	222.6515695
4030	222.6443872
4031	222.638211
4032	222.631315
4033	222.6244646
4034	222.6127751
4035	222.606367
4036	222.5970754
4037	222.5904465
4038	222.5814549
4039	222.5709271
4040	222.5632579
4041	222.5551246
4042	222.5492302
4043	222.5377554
4044	222.5308741
4045	222.5263495
4046	222.5157713
4047	222.5074129
4048	222.4985034
4049	222.4930347
4050	222.484299
4051	222.4728543
4052	222.4616613
4053	222.4505928
4054	222.4414744
4055	222.4326919
4056	222.4215505
4057	222.4160158
4058	222.4061762
4059	222.4004113
4060	222.3950713
4061	222.3843531
4062	222.3753864
4063	222.3676656
4064	222.3604614
4065	222.3519237
4066	222.3455534
4067	222.3371219
4068	222.3306289
4069	222.3225477
4070	222.3153523
4071	222.3093325
4072	222.2975128
4073	222.2885006
4074	222.28097
4075	222.2747216
4076	222.2689779
4077	222.2615826
4078	222.255769
4079	222.2492634
4080	222.241277
4081	222.230104
4082	222.2210547
4083	222.2097409
4084	222.2042777
4085	222.1988471
4086	222.1908517
4087	222.1807942
4088	222.1747876
4089	222.1668033
4090	222.1602399
4091	222.1535921
4092	222.1482807
4093	222.1382256
4094	222.1297876
4095	222.1195441
4096	222.1106634
4097	222.1026817
4098	222.0905492
4099	222.0821884
4100	222.0716757
4101	222.0612226
4102	222.0559263
4103	222.0500531
4104	222.0439352
4105	222.0379098
4106	222.0257248
4107	222.0194738
4108	222.0105805
4109	222.0038663
4110	221.9965258
4111	221.9879994
4112	221.9789015
4113	221.9737865
4114	221.9658468
4115	221.9575337
4116	221.9525775
4117	221.9448364
4118	221.9390513
4119	221.9301696
4120	221.924351
4121	221.9168718
4122	221.9086129
4123	221.9021144
4124	221.8953235
4125	221.8892538
4126	221.8822642
4127	221.8731931
4128	221.8678312
4129	221.8610705
4130	221.8513952
4131	221.8381981
4132	221.826919
4133	221.8212218
4134	221.8100351
4135	221.7991477
4136	221.7896665
4137	221.7832488
4138	221.7758961
4139	221.769372
4140	221.7584917
4141	221.7529809
4142	221.7445764
4143	221.7368034
4144	221.7291119
4145	221.7218273
4146	221.7121176
4147	221.7007004
4148	221.6924111
4149	221.6876852
4150	221.6777918
4151	221.671497
4152	221.6638119
4153	221.6523433
4154	221.646868
4155	221.636691
4156	221.6316042
4157	221.6227635
4158	221.6167548
4159	221.6091677
4160	221.6017476
4161	221.590938
4162	221.5824474
4163	221.5728354
4164	221.5670544
4165	221.5587616
4166	221.5523683
4167	221.545732
4168	221.5403626
4169	221.5343514
4170	221.5227751
4171	221.5150061
4172	221.5071334
4173	221.4993167
4174	221.4917395
4175	221.4804329
4176	221.4735588
4177	221.4673597
4178	221.4597588
4179	221.4539318
4180	221.4441977
4181	221.4346831
4182	221.4292575
4183	221.4196842
4184	221.4137219
4185	221.4077761
4186	221.3979076
4187	221.3891727
4188	221.3838787
4189	221.3790928
4190	221.3726244
4191	221.362915
4192	221.3526803
4193	221.3420027
4194	221.3343213
4195	221.3277001
4196	221.3190544
4197	221.3103789
4198	221.3027096
4199	221.2949973
4200	221.2845284
4201	221.2751039
4202	221.266299
4203	221.2569903
4204	221.2522646
4205	221.2463973
4206	221.2355808
4207	221.2299686
4208	221.2211905
4209	221.2132904
4210	221.203225
4211	221.1947214
4212	221.183766
4213	221.1768293
4214	221.1691534
4215	221.1635509
4216	221.1580919
4217	221.1504994
4218	221.1440478
4219	221.1336661
4220	221.1220444
4221	221.1142219
4222	221.1034927
4223	221.0986258
4224	221.0905244
4225	221.0807003
4226	221.0731752
4227	221.0668027
4228	221.0595994
4229	221.0501822
4230	221.0400778
4231	221.0301212
4232	221.022549
4233	221.0168846
4234	221.0122795
4235	221.0061603
4236	220.999147
4237	220.9918535
4238	220.9807858
4239	220.9684137
4240	220.9598083
4241	220.9490031
4242	220.9414055
4243	220.9341482
4244	220.9243285
4245	220.9190184
4246	220.9126521
4247	220.907164
4248	220.8992742
4249	220.8918181
4250	220.8827854
4251	220.8778864
4252	220.8713034
4253	220.8633146
4254	220.8563261
4255	220.8482387
4256	220.8426137
4257	220.8369971
4258	220.8306523
4259	220.8246515
4260	220.8151853
4261	220.8068864
4262	220.8006298
4263	220.7895353
4264	220.7839989
4265	220.7764981
4266	220.7689519
4267	220.7625289
4268	220.7573507
4269	220.7469358
4270	220.7418949
4271	220.735299
4272	220.7298761
4273	220.7235458
4274	220.7185431
4275	220.7128287
4276	220.7026858
4277	220.6924696
4278	220.68492
4279	220.6773399
4280	220.6698268
4281	220.6642388
4282	220.6573217
4283	220.6488844
4284	220.6382397
4285	220.6332267
4286	220.6257375
4287	220.6197833
4288	220.6124788
4289	220.605005
4290	220.5976342
4291	220.5910541
4292	220.5857838
4293	220.5793023
4294	220.5726223
4295	220.5649839
4296	220.5596611
4297	220.5545677
4298	220.5493176
4299	220.5419206
4300	220.5340183
4301	220.5257939
4302	220.5156108
4303	220.5090295
4304	220.5030802
4305	220.4938403
4306	220.4864141
4307	220.4798693
4308	220.4712358
4309	220.4638268
4310	220.4541059
4311	220.4438036
4312	220.4352323
4313	220.429855
4314	220.4231437
4315	220.4167686
4316	220.4061563
4317	220.3978319
4318	220.3919063
4319	220.383277
4320	220.377004
4321	220.3708771
4322	220.3637265
4323	220.3522279
4324	220.3437146
4325	220.3371507
4326	220.327547
4327	220.3206969
4328	220.3148359
4329	220.3067803
4330	220.3018038
4331	220.296597
4332	220.2910069
4333	220.2832539
4334	220.278826
4335	220.2655897
4336	220.2584335
4337	220.2486433
4338	220.2386144
4339	220.2328657
4340	220.2225338
4341	220.2152066
4342	220.2077971
4343	220.1978303
4344	220.1872783
4345	220.1826581
4346	220.1753493
4347	220.1669114
4348	220.1597609
4349	220.154925
4350	220.1489007
4351	220.1413435
4352	220.136505
4353	220.1297435
4354	220.1239517
4355	220.1146216
4356	220.1095359
4357	220.1045377
4358	220.0974332
4359	220.0891484
4360	220.0811765
4361	220.071744
4362	220.064237
4363	220.0537106
4364	220.0460082
4365	220.038911
4366	220.0295546
4367	220.0223018
4368	220.0118182
4369	220.0057225
4370	219.9930094
4371	219.9844259
4372	219.9767524
4373	219.966568
4374	219.9570946
4375	219.9503859
4376	219.9437191
4377	219.9374827
4378	219.9318111
4379	219.924739
4380	219.9152868
4381	219.9069596
4382	219.9009867
4383	219.8955164
4384	219.8899987
4385	219.8806868
4386	219.8759578
4387	219.8700429
4388	219.8574416
4389	219.8448698
4390	219.8343318
4391	219.8274697
4392	219.8221777
4393	219.817212
4394	219.8097333
4395	219.8034813
4396	219.7930451
4397	219.7871012
4398	219.7777847
4399	219.7677303
4400	219.7603681
4401	219.7505908
4402	219.745152
4403	219.7364372
4404	219.7249432
4405	219.7157065
4406	219.7082833
4407	219.7007656
4408	219.6930895
4409	219.6881797
4410	219.6774044
4411	219.6684594
4412	219.6602899
4413	219.6558206
4414	219.6509238
4415	219.643584
4416	219.6368595
4417	219.6297634
4418	219.6186888
4419	219.6133634
4420	219.6079612
4421	219.6008388
4422	219.5959872
4423	219.5911557
4424	219.5800785
4425	219.5729637
4426	219.5625125
4427	219.5573299
4428	219.5502346
4429	219.5433271
4430	219.5371582
4431	219.5321483
4432	219.5241295
4433	219.5184026
4434	219.5127665
4435	219.505065
4436	219.4955891
4437	219.4903875
4438	219.4840919
4439	219.4759617
4440	219.4700595
4441	219.4655194
4442	219.4594961
4443	219.4518983
4444	219.4468692
4445	219.4373277
4446	219.4307415
4447	219.4233701
4448	219.4172244
4449	219.4101843
4450	219.4055413
4451	219.39929
4452	219.3939801
4453	219.3858913
4454	219.3754257
4455	219.3685702
4456	219.3582851
4457	219.3522795
4458	219.3443987
4459	219.3394274
4460	219.3348067
4461	219.3288793
4462	219.3230601
4463	219.3171472
4464	219.3101088
4465	219.3050711
4466	219.2942569
4467	219.2891962
4468	219.2798186
4469	219.2708346
4470	219.2638448
4471	219.2589513
4472	219.2492683
4473	219.2422702
4474	219.2321879
4475	219.2238559
4476	219.2177128
4477	219.2119279
4478	219.2054706
4479	219.1999202
4480	219.1906176
4481	219.1829644
4482	219.1775697
4483	219.1709219
4484	219.1663336
4485	219.1561283
4486	219.1515487
4487	219.1464489
4488	219.1406654
4489	219.1347058
4490	219.1271274
4491	219.1224587
4492	219.1133351
4493	219.1057478
4494	219.0988057
4495	219.0939184
4496	219.087177
4497	219.0795322
4498	219.0701905
4499	219.0656529
4500	219.05782
4501	219.0530937
4502	219.0480773
4503	219.0416094
4504	219.0362795
4505	219.0314839
4506	219.0257066
4507	219.0156303
4508	219.0093326
4509	219.0007443
4510	218.9906916
4511	218.9860546
4512	218.9791808
4513	218.9690474
4514	218.9619698
4515	218.9562582
4516	218.9467168
4517	218.9399501
4518	218.9323237
4519	218.9279146
4520	218.9233902
4521	218.9125457
4522	218.906999
4523	218.9012736
4524	218.8953185
4525	218.8874741
4526	218.8806966
4527	218.8757383
4528	218.8652658
4529	218.8595572
4530	218.8518898
4531	218.8468007
4532	218.8378648
4533	218.8290436
4534	218.8178946
4535	218.8112258
4536	218.8041675
4537	218.7952171
4538	218.7895493
4539	218.7821505
4540	218.7733532
4541	218.7665292
4542	218.761888
4543	218.7554849
4544	218.7464109
4545	218.7343474
4546	218.7243434
4547	218.7155139
4548	218.7107229
4549	218.7050364
4550	218.6951886
4551	218.6866348
4552	218.676025
4553	218.6696484
4554	218.6634274
4555	218.6562417
4556	218.6493663
4557	218.6437071
4558	218.6368197
4559	218.628097
4560	218.6215173
4561	218.6159489
4562	218.609934
4563	218.6036053
4564	218.596076
4565	218.586704
4566	218.5810567
4567	218.5712805
4568	218.5645058
4569	218.5569391
4570	218.5495144
4571	218.5416875
4572	218.5342834
4573	218.527549
4574	218.517381
4575	218.508539
4576	218.5027643
4577	218.4921114
4578	218.4850082
4579	218.4794265
4580	218.4747571
4581	218.4674207
4582	218.4602046
4583	218.4534633
4584	218.4487866
4585	218.4426171
4586	218.4360618
4587	218.4293455
4588	218.4224814
4589	218.4176203
4590	218.4122973
4591	218.407727
4592	218.3974812
4593	218.3932947
4594	218.3829009
4595	218.3754131
4596	218.36941
4597	218.3611503
4598	218.3514614
4599	218.3467049
4600	218.3424331
4601	218.3365235
4602	218.3259143
4603	218.3202136
4604	218.3154326
4605	218.3064573
4606	218.3017169
4607	218.2949246
4608	218.2882574
4609	218.2827784
4610	218.2762813
4611	218.2702202
4612	218.2602435
4613	218.2528378
4614	218.2462711
4615	218.2407486
4616	218.2340898
4617	218.2281474
4618	218.2203102
4619	218.2111677
4620	218.2045288
4621	218.2002736
4622	218.1945027
4623	218.1847946
4624	218.1781262
4625	218.1689077
4626	218.1621163
4627	218.1569798
4628	218.1507731
4629	218.1443668
4630	218.1343784
4631	218.12424
4632	218.1182554
4633	218.1120265
4634	218.1054451
4635	218.1006448
4636	218.0940757
4637	218.087208
4638	218.0778346
4639	218.0718102
4640	218.0648722
4641	218.0602945
4642	218.0542229
4643	218.0495785
4644	218.0430013
4645	218.0367215
4646	218.0301548
4647	218.0243952
4648	218.0195112
4649	218.0135568
4650	218.0080318
4651	218.0007712
4652	217.9888687
4653	217.9840435
4654	217.9770503
4655	217.9705261
4656	217.9635947
4657	217.9554206
4658	217.9484829
4659	217.9435858
4660	217.9393401
4661	217.9355489
4662	217.9309178
4663	217.9210946
4664	217.9119445
4665	217.905474
4666	217.9003871
4667	217.8895852
4668	217.8846216
4669	217.8791786
4670	217.8735313
4671	217.8671314
4672	217.8594241
4673	217.854788
4674	217.8483516
4675	217.8388542
4676	217.8303321
4677	217.8238705
4678	217.8191373
4679	217.8115735
4680	217.8043125
4681	217.7992349
4682	217.7914137
4683	217.7849665
4684	217.7800362
4685	217.7716155
4686	217.7635807
4687	217.7560707
4688	217.7471462
4689	217.740057
4690	217.7333504
4691	217.7260824
4692	217.7167061
4693	217.7110814
4694	217.7056319
4695	217.7008735
4696	217.6937096
4697	217.6865064
4698	217.6818424
4699	217.672958
4700	217.6634311
4701	217.6520358
4702	217.6424352
4703	217.6358823
4704	217.6271505
4705	217.6224669
4706	217.6161174
4707	217.6097218
4708	217.6046602
4709	217.598187
4710	217.5929371
4711	217.588617
4712	217.5810614
4713	217.5728312
4714	217.5631518
4715	217.5521085
4716	217.54468
4717	217.538466
4718	217.5318556
4719	217.5251381
4720	217.5183319
4721	217.5135517
4722	217.5082375
4723	217.5026641
4724	217.4944016
4725	217.4844203
4726	217.4799439
4727	217.4684856
4728	217.4609717
4729	217.455185
4730	217.4472304
4731	217.4404026
4732	217.431836
4733	217.4265218
4734	217.4170629
4735	217.4087107
4736	217.4040418
4737	217.3976856
4738	217.3914895
4739	217.3867881
4740	217.3812569
4741	217.3772681
4742	217.3716355
4743	217.36201
4744	217.3522931
4745	217.3441948
4746	217.3379208
4747	217.3289369
4748	217.3237889
4749	217.318817
4750	217.3126658
4751	217.3030672
4752	217.2978314
4753	217.2925385
4754	217.2881605
4755	217.2828969
4756	217.2784427
4757	217.2717159
4758	217.2670417
4759	217.2557252
4760	217.2494229
4761	217.2422052
4762	217.2342516
4763	217.2285354
4764	217.2189099
4765	217.2127996
4766	217.2020146
4767	217.1937482
4768	217.1874779
4769	217.1814168
4770	217.1751588
4771	217.170767
4772	217.1574843
4773	217.1461917
4774	217.1363835
4775	217.1302841
4776	217.1240762
4777	217.1139461
4778	217.1097374
4779	217.1007833
4780	217.0957064
4781	217.0867125
4782	217.0812286
4783	217.0746794
4784	217.0704745
4785	217.0609096
4786	217.0566978
4787	217.0509457
4788	217.0447628
4789	217.0385117
4790	217.0309188
4791	217.0248784
4792	217.0203628
4793	217.0152656
4794	217.0102473
4795	217.0040739
4796	216.9996044
4797	216.9923223
4798	216.9828976
4799	216.976653
4800	216.9716053
4801	216.9662359
4802	216.9612889
4803	216.9540695
4804	216.9452815
4805	216.9380719
4806	216.9338765
4807	216.9275996
4808	216.9211753
4809	216.9140991
4810	216.9051074
4811	216.8989682
4812	216.8904283
4813	216.8850705
4814	216.87673
4815	216.871999
4816	216.8622492
4817	216.8564917
4818	216.8449779
4819	216.837756
4820	216.8267444
4821	216.8214456
4822	216.8150443
4823	216.8086838
4824	216.7971782
4825	216.7910634
